udid,ad_view_id,offer_id,accepted,udid,tracking_id,opt_soa_type,control_test
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4338adb7-8908-4184-b0d1-e431d20697c6,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4338adb7-8908-4184-b0d1-e431d20697c6,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4338adb7-8908-4184-b0d1-e431d20697c6,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4338adb7-8908-4184-b0d1-e431d20697c6,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4338adb7-8908-4184-b0d1-e431d20697c6,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,43bced95-f430-4908-91e1-d183dab917d7,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,.,99
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,43bced95-f430-4908-91e1-d183dab917d7,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,.,99
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,43bced95-f430-4908-91e1-d183dab917d7,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,43bced95-f430-4908-91e1-d183dab917d7,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,43bced95-f430-4908-91e1-d183dab917d7,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,43bced95-f430-4908-91e1-d183dab917d7,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,43bced95-f430-4908-91e1-d183dab917d7,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,43bced95-f430-4908-91e1-d183dab917d7,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,43bced95-f430-4908-91e1-d183dab917d7,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,43bced95-f430-4908-91e1-d183dab917d7,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,43bced95-f430-4908-91e1-d183dab917d7,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,43bced95-f430-4908-91e1-d183dab917d7,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,48e0963c-8152-4564-8fb2-344949e2e658,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,.,99
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,48e0963c-8152-4564-8fb2-344949e2e658,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,.,99
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,48e0963c-8152-4564-8fb2-344949e2e658,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,48e0963c-8152-4564-8fb2-344949e2e658,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,48e0963c-8152-4564-8fb2-344949e2e658,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,48e0963c-8152-4564-8fb2-344949e2e658,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,48e0963c-8152-4564-8fb2-344949e2e658,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,48e0963c-8152-4564-8fb2-344949e2e658,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,48e0963c-8152-4564-8fb2-344949e2e658,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,48e0963c-8152-4564-8fb2-344949e2e658,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,48e0963c-8152-4564-8fb2-344949e2e658,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,48e0963c-8152-4564-8fb2-344949e2e658,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,492fe7bf-02f8-46a1-9f82-fd65cf3e5f2a,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,.,99
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,492fe7bf-02f8-46a1-9f82-fd65cf3e5f2a,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,.,99
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,492fe7bf-02f8-46a1-9f82-fd65cf3e5f2a,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,492fe7bf-02f8-46a1-9f82-fd65cf3e5f2a,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,492fe7bf-02f8-46a1-9f82-fd65cf3e5f2a,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,492fe7bf-02f8-46a1-9f82-fd65cf3e5f2a,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,492fe7bf-02f8-46a1-9f82-fd65cf3e5f2a,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,492fe7bf-02f8-46a1-9f82-fd65cf3e5f2a,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,492fe7bf-02f8-46a1-9f82-fd65cf3e5f2a,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,492fe7bf-02f8-46a1-9f82-fd65cf3e5f2a,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,492fe7bf-02f8-46a1-9f82-fd65cf3e5f2a,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,492fe7bf-02f8-46a1-9f82-fd65cf3e5f2a,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4d9c8102-7880-47c4-8bb0-29c1dc451666,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,.,99
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4d9c8102-7880-47c4-8bb0-29c1dc451666,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,.,99
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4d9c8102-7880-47c4-8bb0-29c1dc451666,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4d9c8102-7880-47c4-8bb0-29c1dc451666,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4d9c8102-7880-47c4-8bb0-29c1dc451666,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4d9c8102-7880-47c4-8bb0-29c1dc451666,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4d9c8102-7880-47c4-8bb0-29c1dc451666,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4d9c8102-7880-47c4-8bb0-29c1dc451666,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4d9c8102-7880-47c4-8bb0-29c1dc451666,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4d9c8102-7880-47c4-8bb0-29c1dc451666,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4d9c8102-7880-47c4-8bb0-29c1dc451666,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4d9c8102-7880-47c4-8bb0-29c1dc451666,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4e587394-f60f-496c-b387-2edeee856840,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,.,99
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4e587394-f60f-496c-b387-2edeee856840,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,.,99
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4e587394-f60f-496c-b387-2edeee856840,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4e587394-f60f-496c-b387-2edeee856840,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4e587394-f60f-496c-b387-2edeee856840,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4e587394-f60f-496c-b387-2edeee856840,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4e587394-f60f-496c-b387-2edeee856840,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4e587394-f60f-496c-b387-2edeee856840,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4e587394-f60f-496c-b387-2edeee856840,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4e587394-f60f-496c-b387-2edeee856840,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4e587394-f60f-496c-b387-2edeee856840,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4e587394-f60f-496c-b387-2edeee856840,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4f36103e-8576-40f9-964e-c86988145ba6,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,.,99
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4f36103e-8576-40f9-964e-c86988145ba6,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,.,99
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4f36103e-8576-40f9-964e-c86988145ba6,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4f36103e-8576-40f9-964e-c86988145ba6,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4f36103e-8576-40f9-964e-c86988145ba6,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4f36103e-8576-40f9-964e-c86988145ba6,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4f36103e-8576-40f9-964e-c86988145ba6,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4f36103e-8576-40f9-964e-c86988145ba6,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4f36103e-8576-40f9-964e-c86988145ba6,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4f36103e-8576-40f9-964e-c86988145ba6,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4f36103e-8576-40f9-964e-c86988145ba6,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,4f36103e-8576-40f9-964e-c86988145ba6,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,5000f570-4bda-464d-9d39-09a4cbe13ff2,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,.,99
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,5000f570-4bda-464d-9d39-09a4cbe13ff2,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,.,99
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,5000f570-4bda-464d-9d39-09a4cbe13ff2,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,5000f570-4bda-464d-9d39-09a4cbe13ff2,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,5000f570-4bda-464d-9d39-09a4cbe13ff2,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,5000f570-4bda-464d-9d39-09a4cbe13ff2,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,5000f570-4bda-464d-9d39-09a4cbe13ff2,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,5000f570-4bda-464d-9d39-09a4cbe13ff2,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,5000f570-4bda-464d-9d39-09a4cbe13ff2,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,5000f570-4bda-464d-9d39-09a4cbe13ff2,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,5000f570-4bda-464d-9d39-09a4cbe13ff2,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,5000f570-4bda-464d-9d39-09a4cbe13ff2,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,57d7aeb9-ab9d-48e4-ab6e-1ba5ce0d039b,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,.,99
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,57d7aeb9-ab9d-48e4-ab6e-1ba5ce0d039b,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,.,99
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,57d7aeb9-ab9d-48e4-ab6e-1ba5ce0d039b,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,57d7aeb9-ab9d-48e4-ab6e-1ba5ce0d039b,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,57d7aeb9-ab9d-48e4-ab6e-1ba5ce0d039b,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,57d7aeb9-ab9d-48e4-ab6e-1ba5ce0d039b,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,57d7aeb9-ab9d-48e4-ab6e-1ba5ce0d039b,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,57d7aeb9-ab9d-48e4-ab6e-1ba5ce0d039b,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,57d7aeb9-ab9d-48e4-ab6e-1ba5ce0d039b,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,57d7aeb9-ab9d-48e4-ab6e-1ba5ce0d039b,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,57d7aeb9-ab9d-48e4-ab6e-1ba5ce0d039b,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,57d7aeb9-ab9d-48e4-ab6e-1ba5ce0d039b,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,5c227d1c-e3da-4dae-83e6-b439faf973c1,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,.,99
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,5c227d1c-e3da-4dae-83e6-b439faf973c1,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,.,99
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,5c227d1c-e3da-4dae-83e6-b439faf973c1,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,5c227d1c-e3da-4dae-83e6-b439faf973c1,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,5c227d1c-e3da-4dae-83e6-b439faf973c1,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,5c227d1c-e3da-4dae-83e6-b439faf973c1,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,5c227d1c-e3da-4dae-83e6-b439faf973c1,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,5c227d1c-e3da-4dae-83e6-b439faf973c1,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,5c227d1c-e3da-4dae-83e6-b439faf973c1,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,5c227d1c-e3da-4dae-83e6-b439faf973c1,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,5c227d1c-e3da-4dae-83e6-b439faf973c1,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,5c227d1c-e3da-4dae-83e6-b439faf973c1,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,60a59044-13e9-4570-8df0-eefa01f7e18e,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,.,99
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,60a59044-13e9-4570-8df0-eefa01f7e18e,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,.,99
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,60a59044-13e9-4570-8df0-eefa01f7e18e,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,60a59044-13e9-4570-8df0-eefa01f7e18e,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,60a59044-13e9-4570-8df0-eefa01f7e18e,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,60a59044-13e9-4570-8df0-eefa01f7e18e,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,60a59044-13e9-4570-8df0-eefa01f7e18e,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,60a59044-13e9-4570-8df0-eefa01f7e18e,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,60a59044-13e9-4570-8df0-eefa01f7e18e,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,60a59044-13e9-4570-8df0-eefa01f7e18e,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,60a59044-13e9-4570-8df0-eefa01f7e18e,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,60a59044-13e9-4570-8df0-eefa01f7e18e,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,628d581b-7f1b-4d3d-a29c-c41a2683fc87,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,.,99
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,628d581b-7f1b-4d3d-a29c-c41a2683fc87,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,.,99
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,628d581b-7f1b-4d3d-a29c-c41a2683fc87,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,628d581b-7f1b-4d3d-a29c-c41a2683fc87,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,628d581b-7f1b-4d3d-a29c-c41a2683fc87,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,628d581b-7f1b-4d3d-a29c-c41a2683fc87,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,628d581b-7f1b-4d3d-a29c-c41a2683fc87,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,628d581b-7f1b-4d3d-a29c-c41a2683fc87,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,628d581b-7f1b-4d3d-a29c-c41a2683fc87,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,628d581b-7f1b-4d3d-a29c-c41a2683fc87,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,628d581b-7f1b-4d3d-a29c-c41a2683fc87,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,628d581b-7f1b-4d3d-a29c-c41a2683fc87,FALSE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,63f08ddc-e867-4e7c-bfea-c0f339de9538,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,.,99
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,63f08ddc-e867-4e7c-bfea-c0f339de9538,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,.,99
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,63f08ddc-e867-4e7c-bfea-c0f339de9538,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,63f08ddc-e867-4e7c-bfea-c0f339de9538,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,63f08ddc-e867-4e7c-bfea-c0f339de9538,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,63f08ddc-e867-4e7c-bfea-c0f339de9538,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,63f08ddc-e867-4e7c-bfea-c0f339de9538,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,63f08ddc-e867-4e7c-bfea-c0f339de9538,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,offerwall.old,1
9.90005E+13,5659143d-52da-4b45-841a-48048600169d,63f08ddc-e867-4e7c-bfea-c0f339de9538,TRUE,9.90005E+13,5659143d-52da-4b45-841a-48048600169d,,
